"","SRR11647685","SRR11647686","SRR11647687","SRR11647695","SRR11647696","SRR11647697"
"ENSG00000237424.1",4.20883704298722,4.04567675336828,4.25494920623463,5.61912215968398,4.68912687484386,4.50507825207958
"ENSG00000186564.6",3.20448759227673,3.89449094203214,3.81978440788196,4.56100588431793,4.18659394623208,3.20448759227673
"ENSG00000269113.5",6.01784925277917,6.76811695657705,6.37419086328185,5.41797555002057,5.65800499704051,6.57570778819964
"ENSG00000225028.1",3.92168993085645,4.28077380410056,3.81978440788196,3.20448759227673,3.20448759227673,3.91622432200816
"ENSG00000290466.2",3.71420922273448,3.89449094203214,4.4779017452831,3.20448759227673,3.20448759227673,3.71028626417903
"ENSG00000117834.14",4.20883704298722,4.62421251992889,5.53591026343453,4.42615702803377,4.35811755799397,4.4140522738678
"ENSG00000272491.1",4.32204544747478,3.89449094203214,4.4779017452831,3.96627658271108,3.20448759227673,3.71028626417903
"ENSG00000308343.1",3.20448759227673,4.17142669389946,4.33518493609586,3.20448759227673,3.20448759227673,3.71028626417903
"ENSG00000132122.13",7.73725391850692,7.50224912759646,7.80209478179972,6.29893285515176,6.63321205733934,6.88818205551453
"ENSG00000235105.1",6.01784925277917,5.54550091467996,5.5631847177874,4.08084467490131,5.03157455176603,4.99047164293454
"ENSG00000162373.14",5.7244801507661,5.47456715805236,5.45056189932958,4.68059346650137,5.19106813575931,5.97437948092197
"ENSG00000162374.19",4.74982229674447,4.82435752259957,4.25494920623463,4.62244246527487,4.35811755799397,5.60718739853854
"ENSG00000225671.2",3.92168993085645,4.46702883748123,4.16680776179013,4.08084467490131,3.97095235095856,4.31376170434831
"ENSG00000142700.13",5.05864561588622,4.761486295414,4.33518493609586,3.64768922233784,6.87225179261064,5.74088215150686
"ENSG00000225767.2",4.42300633790952,4.88401148977963,4.4779017452831,4.735854154617,4.74465458050146,4.07192474765923
"ENSG00000185104.22",9.30162833937433,9.29365539897811,9.35716534957086,9.18726920375271,9.29728230570984,9.54594082040028
"ENSG00000123080.13",7.54362035049553,7.45873123236561,7.03333201423892,7.49327579669207,7.62466162855751,8.01400760531617
"ENSG00000299346.1",4.07852229288954,4.04567675336828,4.60303945256248,4.2699972330958,4.18659394623208,4.6663226726421
"ENSG00000299324.1",3.71420922273448,4.28077380410056,4.40912737382042,4.08084467490131,4.50339408566583,4.31376170434831
"ENSG00000213478.2",4.67687988267849,4.54854812403889,3.64120379958124,3.96627658271108,4.50339408566583,4.87134223009766
"ENSG00000203356.3",4.20883704298722,4.17142669389946,4.25494920623463,4.2699972330958,4.08618450602861,4.31376170434831
"ENSG00000123091.6",11.1532819635968,10.6234954116503,11.0068658307167,10.4018422204652,11.0309931006463,10.6044399897697
"ENSG00000233406.5",4.32204544747478,4.69495571713648,4.06829755909197,4.35127424538768,3.97095235095856,4.20132552544726
"ENSG00000236434.2",4.07852229288954,4.62421251992889,4.25494920623463,4.08084467490131,3.97095235095856,4.31376170434831
"ENSG00000085831.17",8.75156620539501,8.35127787997689,8.56644712461825,6.31512882760224,7.80763983672901,5.83316632288319
"ENSG00000261664.6",4.74982229674447,4.94080826796829,4.71514315162187,3.20448759227673,4.63068960217118,3.71028626417903
"ENSG00000085832.19",10.0196801099402,9.70749630029108,10.1711221853613,9.82566511795338,9.89137093939768,9.55255457772566
"ENSG00000232027.2",4.07852229288954,4.04567675336828,4.06829755909197,3.82885295922841,3.83271405382899,4.07192474765923
"ENSG00000238140.1",4.32204544747478,3.89449094203214,3.81978440788196,3.64768922233784,3.83271405382899,3.91622432200816
"ENSG00000227070.3",4.07852229288954,4.28077380410056,4.76724395359066,5.14244524885231,3.83271405382899,3.71028626417903
"ENSG00000117859.20",9.25020635776835,9.32300395606027,9.80717052825799,9.64784119724057,9.35711513604394,9.25293601328209
"ENSG00000078618.24",10.7795753598344,10.700045896504,10.9029569710876,11.0511420325836,11.2044047436236,11.0215915960982
"ENSG00000266993.3",4.42300633790952,4.28077380410056,4.71514315162187,5.06312074356301,4.08618450602861,3.20448759227673
"ENSG00000230604.2",3.92168993085645,4.17142669389946,3.64120379958124,4.08084467490131,3.83271405382899,3.71028626417903
"ENSG00000169213.8",3.71420922273448,3.89449094203214,6.38910015287584,6.87863268949908,5.91978506189489,5.83316632288319
"ENSG00000117862.15",5.90789977929366,5.57960044670361,5.42084332528131,6.17999777022749,6.17611415366831,5.97437948092197
"ENSG00000198841.4",5.39207032703374,5.27846648499946,5.07879833369364,5.35439734674028,5.96244060862111,6.21978852528531
"ENSG00000305195.1",3.92168993085645,4.04567675336828,4.25494920623463,4.08084467490131,3.83271405382899,4.07192474765923
"ENSG00000134717.19",9.64956146524904,9.18329501647585,8.94356639241448,9.50191849692131,9.96755715121875,9.8603693394682
"ENSG00000157077.17",8.85303995451232,8.85189974038079,9.42484441456114,9.08380289702577,8.67244463416204,8.39409564990899
"ENSG00000224255.2",4.42300633790952,4.82435752259957,4.25494920623463,3.96627658271108,3.65045114690801,4.07192474765923
"ENSG00000154222.16",8.13396293422885,8.374838245063,8.69947812511676,8.5476682167732,8.36165644048783,8.50742450337764
"ENSG00000272100.1",3.20448759227673,3.69469561858317,4.25494920623463,4.78854633554978,3.20448759227673,3.91622432200816
"ENSG00000287078.2",4.07852229288954,3.89449094203214,3.64120379958124,4.18068797538561,4.43339899728814,4.07192474765923
"ENSG00000085840.14",6.14405053948466,5.95889097423261,6.18172072685495,6.85683380505689,7.08638648915341,6.05265472813642
"ENSG00000134748.14",9.5657063360405,9.57959636625792,9.53655316335673,9.38188939261331,9.53170177023461,9.37984867021305
"ENSG00000134744.15",9.06838451555428,9.01365942161128,9.70346046240321,9.67130559652743,8.60821218183593,8.35424767146189
"ENSG00000116157.6",6.7279460856392,6.37435562050053,5.8535571405104,7.54851303881212,7.89647104621791,8.77971254943314
"ENSG00000304915.1",4.07852229288954,3.69469561858317,3.95529216624375,4.18068797538561,4.08618450602861,4.50507825207958
"ENSG00000182183.15",4.74982229674447,4.28077380410056,4.54233107355991,4.97836449140879,3.97095235095856,4.99047164293454
"ENSG00000162377.7",7.96948657291742,7.45873123236561,7.68741144809685,7.83051200611994,8.61149271527735,8.281745673597
"ENSG00000162378.14",9.76203393858817,9.03450998884597,9.69311237246098,9.2613021061762,9.35516019180031,9.22007509512998
"ENSG00000228929.1",9.25020635776835,8.38415553953512,8.09525515992503,7.73262363344483,8.96688880918616,9.31908163588462
"ENSG00000203995.11",5.7244801507661,5.70795129289726,5.5631847177874,6.49620101397294,4.50339408566583,4.50507825207958
"ENSG00000121310.18",10.4472946318525,11.1489145690168,10.968771654925,9.32975419884072,9.06584482330812,9.17506219371417
"ENSG00000230953.2",4.07852229288954,4.62421251992889,5.2611846745387,3.82885295922841,3.65045114690801,3.71028626417903
"ENSG00000116171.20",10.9913251225581,10.332687868113,10.5018626548029,9.79750887550633,10.5484174373389,10.1064369695729
"ENSG00000174348.15",9.49306355034185,10.0797223764598,9.21146186452149,9.13421383419516,9.1718341010955,9.98620333660996
"ENSG00000162383.13",3.71420922273448,4.82435752259957,4.33518493609586,4.08084467490131,3.20448759227673,4.07192474765923
"ENSG00000235563.2",4.42300633790952,4.28077380410056,3.64120379958124,3.64768922233784,3.20448759227673,3.20448759227673
"ENSG00000157184.8",7.30916097323362,7.39549963788829,7.65725135048949,7.17102359145459,7.50252869646415,6.87408571716422
"ENSG00000236723.2",4.07852229288954,4.04567675336828,4.06829755909197,3.64768922233784,4.18659394623208,4.07192474765923
"ENSG00000162384.15",8.67561902254603,8.76187598521599,8.44477416911825,8.05668648455447,8.74592572751255,9.71465787369811
"ENSG00000162385.12",8.25432568103502,7.85070170795877,7.3752662945931,7.73857003292447,8.45227921308477,8.75697846293119
"ENSG00000226754.4",4.32204544747478,3.89449094203214,3.95529216624375,4.62244246527487,4.43339899728814,4.20132552544726
"ENSG00000157193.19",6.87907912059592,7.04105873046674,7.04272208321612,8.69236956824231,7.85274121384737,6.98313737044137
"ENSG00000230138.2",4.07852229288954,3.69469561858317,4.06829755909197,4.18068797538561,4.08618450602861,4.31376170434831
"ENSG00000174332.7",4.81837282675263,4.62421251992889,5.71612939893266,5.28755714698971,4.79759675044398,4.93238303145026
"ENSG00000058804.13",8.25981375641677,8.21693005171837,8.24862084921742,8.65203796836203,9.03197737159967,8.11884182943323
"ENSG00000058799.16",8.94102580929331,8.68858667053694,8.4933196847032,8.48898559145685,9.25596850452012,9.06216378151462
"ENSG00000211452.12",4.67687988267849,4.46702883748123,3.95529216624375,4.18068797538561,4.50339408566583,3.91622432200816
"ENSG00000081870.13",8.37554469814927,7.91000275680537,7.83478863423946,7.96841335314351,8.65982512941434,9.04662827896039
"ENSG00000116212.17",7.82879121095848,7.76762668409653,7.44760163534886,7.96334683500243,8.5648714004694,8.66227708675721
"ENSG00000219102.3",4.42300633790952,4.46702883748123,4.81707819383886,4.93366920236027,4.35811755799397,4.6663226726421
"ENSG00000305454.1",4.07852229288954,3.89449094203214,4.06829755909197,3.20448759227673,3.83271405382899,3.20448759227673
"ENSG00000203985.12",7.45053901625961,6.61711072277789,4.76724395359066,3.96627658271108,4.08618450602861,3.20448759227673
"ENSG00000116209.13",12.5260888318307,11.6293395083531,11.6712413457768,11.4871975640214,12.1212520283043,12.0444270586534
"ENSG00000280378.1",4.51462482048822,4.88401148977963,5.2611846745387,5.06312074356301,4.50339408566583,4.58872844209527
"ENSG00000116205.15",7.92179281859076,7.86409263253602,8.04958466803655,8.00338807272885,7.84159779045887,7.96851799446429
"ENSG00000215883.12",6.75948433543564,6.99293869019536,6.96581372769275,6.31512882760224,6.31322936974738,6.28571839773699
"ENSG00000116221.16",9.35640803814107,9.51748603731125,8.91076213053864,9.41747910362052,9.54033028438013,9.76677899657262
"ENSG00000157216.18",10.1028855265752,10.1331609265765,9.9331072415302,9.76588866423152,9.82230008071255,9.95991078043917
"ENSG00000198711.5",5.47343710414053,6.6486244824146,6.31292144535903,5.21706396860234,5.51993092915655,4.58872844209527
"ENSG00000235741.2",3.71420922273448,4.54854812403889,3.64120379958124,4.42615702803377,3.20448759227673,3.71028626417903
"ENSG00000162390.19",7.7293560484656,8.48718497429626,8.18669124230971,7.96841335314351,6.39258638366105,7.45880828627885
"ENSG00000162391.13",4.81837282675263,4.99504587743246,4.66051384873074,4.78854633554978,3.65045114690801,3.91622432200816
"ENSG00000230728.1",4.07852229288954,4.88401148977963,4.4779017452831,4.2699972330958,3.83271405382899,4.4140522738678
"ENSG00000184313.21",5.1119859035246,5.61285327759753,5.53591026343453,6.12575597233325,3.65045114690801,5.0989773581498
"ENSG00000243725.8",4.51462482048822,4.28077380410056,4.40912737382042,4.56100588431793,4.18659394623208,4.31376170434831
"ENSG00000162396.7",5.90789977929366,5.93316994472077,5.93806617583906,6.24919206460043,5.73452914928999,5.37768949408876
"ENSG00000006555.12",10.64880964055,10.412205774421,10.0764839651282,9.51926378135328,10.0830756218461,6.81626273085891
"ENSG00000237453.2",3.92168993085645,4.17142669389946,4.16680776179013,4.35127424538768,3.20448759227673,3.20448759227673
"ENSG00000162398.12",7.9424269027809,7.85070170795877,7.49615016690643,4.56100588431793,5.83028920659631,3.20448759227673
"ENSG00000116133.14",11.9739985962992,12.1111805558122,11.9244145636602,11.7168761511433,11.3395530336372,8.90906568329076
"ENSG00000233203.8",4.51462482048822,4.46702883748123,4.25494920623463,4.838936277304,4.56894477374,4.31376170434831
"ENSG00000169174.14",4.67687988267849,5.09680611488882,5.53591026343453,6.85683380505689,6.17611415366831,5.37768949408876
"ENSG00000162402.16",9.35896540370045,9.24592965887225,10.1289725560133,9.82566511795338,9.20260402737562,8.88480615235949
"ENSG00000231095.1",4.42300633790952,3.89449094203214,3.95529216624375,3.82885295922841,4.18659394623208,3.91622432200816
"ENSG00000260971.5",4.20883704298722,4.28077380410056,4.4779017452831,4.42615702803377,3.65045114690801,4.07192474765923
"ENSG00000284686.1",3.92168993085645,3.89449094203214,3.95529216624375,3.82885295922841,4.27639885326691,4.58872844209527
"ENSG00000223956.5",3.20448759227673,4.17142669389946,4.06829755909197,4.4957888115003,3.20448759227673,3.91622432200816
"ENSG00000300970.1",3.20448759227673,3.69469561858317,3.95529216624375,4.18068797538561,3.20448759227673,3.91622432200816
"ENSG00000162407.10",9.57453472295759,9.3302487102182,9.56925410841324,9.01698412700552,9.15395192136225,10.3612124459744
"ENSG00000162409.13",8.67971759916857,8.27819226035046,8.99020708153204,7.7025168992742,5.54870853925051,8.11884182943323
"ENSG00000187889.14",5.62257805600328,5.51050713037041,6.46136830911869,4.78854633554978,3.20448759227673,4.6663226726421
"ENSG00000157131.13",3.20448759227673,3.20448759227673,3.95529216624375,3.20448759227673,4.27639885326691,4.50507825207958
"ENSG00000173406.17",4.94449365963126,5.27846648499946,6.29717737993806,4.97836449140879,6.3455114931024,7.44936399788053
"ENSG00000223416.3",3.71420922273448,4.62421251992889,3.64120379958124,3.20448759227673,3.65045114690801,3.20448759227673
"ENSG00000162600.13",8.01564994839652,8.11426377345777,8.35379541615255,7.84711526687916,7.63115158465258,7.46819081555534
"ENSG00000184292.7",13.6942371091929,13.4495958552833,13.0135934389741,12.7618313464778,14.2674651914895,9.03722598823525
"ENSG00000283445.2",4.42300633790952,4.82435752259957,4.60303945256248,4.56100588431793,3.83271405382899,4.07192474765923
"ENSG00000185839.3",6.57665404735336,6.00893935462246,5.99821206691908,6.34697114150714,6.98841065161703,6.52228164122671
"ENSG00000162601.13",8.90647315876604,9.2279405485388,10.173250859295,9.67749883152019,8.85234308158041,7.46819081555534
"ENSG00000177606.9",12.0235916060726,12.5213807555861,11.4538351799158,11.9524698872513,11.7745083193617,13.5142502580127
"ENSG00000234807.10",6.36665899533196,6.12668464980455,6.23237213608042,5.79403299006968,5.42965469954889,5.37768949408876
"ENSG00000272226.1",3.71420922273448,4.04567675336828,3.95529216624375,4.42615702803377,3.83271405382899,3.71028626417903
"ENSG00000232453.8",4.94449365963126,4.88401148977963,4.71514315162187,4.18068797538561,4.74465458050146,4.87134223009766
"ENSG00000224609.9",4.20883704298722,4.04567675336828,4.54233107355991,4.42615702803377,4.56894477374,4.87134223009766
"ENSG00000270457.1",4.20883704298722,3.89449094203214,3.81978440788196,3.82885295922841,3.20448759227673,3.71028626417903
"ENSG00000172456.19",7.647894059352,7.47629707101548,6.99514194982531,6.51029137114935,6.95765734823354,7.12065815012623
"ENSG00000301735.1",4.42300633790952,3.69469561858317,3.64120379958124,3.82885295922841,3.65045114690801,3.91622432200816
"ENSG00000134709.14",9.5590494001131,9.03450998884597,10.0137214882602,8.28899632240671,9.1718341010955,4.99047164293454
"ENSG00000134716.12",8.23216180455226,7.94192114149365,8.10421790512107,4.4957888115003,6.96798225456993,4.31376170434831
"ENSG00000226476.8",5.75681266989576,5.36047196229113,6.46136830911869,7.40621645816497,4.27639885326691,4.6663226726421
"ENSG00000231252.5",4.20883704298722,3.89449094203214,3.95529216624375,3.64768922233784,3.20448759227673,3.91622432200816
"ENSG00000162599.19",11.7753733108809,11.846541606568,11.3414404180606,10.0330772534228,10.4890473059981,11.6307006230367
"ENSG00000237928.7",4.88310934143014,4.82435752259957,4.06829755909197,3.96627658271108,4.68912687484386,6.05265472813642
"ENSG00000237853.7",3.71420922273448,4.04567675336828,3.95529216624375,3.82885295922841,3.83271405382899,3.20448759227673
"ENSG00000296273.1",3.71420922273448,3.89449094203214,4.25494920623463,4.08084467490131,3.83271405382899,3.20448759227673
"ENSG00000287224.2",4.07852229288954,3.89449094203214,3.81978440788196,3.82885295922841,3.97095235095856,3.91622432200816
"ENSG00000162604.14",8.5823691911186,8.42083352242241,8.30799660161439,8.30909487961852,8.70965341271934,8.81682360404711
"ENSG00000132849.22",10.4033791508607,10.3266642525054,10.954609726391,10.2542868657607,8.82151784887945,8.48914466039657
"ENSG00000212360.1",4.67687988267849,5.04697438487201,4.06829755909197,4.08084467490131,3.83271405382899,4.20132552544726
"ENSG00000301169.1",3.71420922273448,4.28077380410056,4.16680776179013,4.18068797538561,3.20448759227673,4.07192474765923
"ENSG00000236646.1",3.20448759227673,4.04567675336828,3.95529216624375,3.64768922233784,4.27639885326691,3.20448759227673
"ENSG00000242860.3",4.94449365963126,4.82435752259957,3.64120379958124,3.96627658271108,3.97095235095856,4.50507825207958
"ENSG00000240563.4",3.92168993085645,4.69495571713648,4.16680776179013,4.35127424538768,5.89795167092206,4.31376170434831
"ENSG00000132854.20",5.58682369474828,5.57960044670361,6.05585233260365,5.06312074356301,5.1530553037103,7.17904644536807
"ENSG00000162607.14",9.85735231650685,9.39846649108508,9.65857911395464,9.7261100362592,10.0374847012251,9.38973215135298
"ENSG00000116641.19",8.79377325108607,8.88508043531988,9.42484441456114,9.07209583243186,9.4589304492693,8.9892722141365
"ENSG00000132855.6",4.20883704298722,4.28077380410056,4.91079272490133,4.18068797538561,3.65045114690801,4.07192474765923
"ENSG00000213703.2",3.71420922273448,3.89449094203214,3.64120379958124,4.08084467490131,3.97095235095856,3.20448759227673
"ENSG00000235545.2",4.07852229288954,4.04567675336828,4.25494920623463,4.97836449140879,3.97095235095856,4.07192474765923
"ENSG00000125703.16",7.91484849183044,7.53613767196264,7.56277476348273,7.42109820850315,8.29383102384926,8.17712111062103
"ENSG00000142856.19",8.80507296127748,8.08598367799185,8.02619420688431,7.91167543426415,8.23547209515909,8.82048269701726
"ENSG00000187140.6",3.71420922273448,4.04567675336828,3.95529216624375,3.20448759227673,3.20448759227673,4.93238303145026
"ENSG00000088035.19",7.61397043044376,7.4498670056357,7.74015401359487,7.95826241236504,8.11577043444038,7.1675578642024
"ENSG00000286429.2",4.59880564646377,4.54854812403889,3.64120379958124,3.64768922233784,4.18659394623208,3.91622432200816
"ENSG00000203965.14",7.40163147126623,7.30987666445336,7.52317218459162,7.62115288095619,7.22180677923421,7.45880828627885
"ENSG00000116652.7",3.20448759227673,3.89449094203214,4.81707819383886,4.62244246527487,3.83271405382899,3.71028626417903
"ENSG00000300414.1",4.32204544747478,4.04567675336828,4.06829755909197,4.08084467490131,4.18659394623208,4.20132552544726
"ENSG00000079739.18",9.76396477159019,9.44592587172181,9.35903689880995,8.4130314583692,9.32351519874543,10.3113929209407
"ENSG00000244256.3",3.20448759227673,4.04567675336828,3.81978440788196,3.96627658271108,3.20448759227673,4.4140522738678
"ENSG00000308067.1",4.20883704298722,4.04567675336828,4.40912737382042,3.20448759227673,3.20448759227673,3.20448759227673
"ENSG00000185483.13",8.32931845358935,8.43435053413157,8.76589487367771,6.66926482981383,7.01851539778507,7.1675578642024
"ENSG00000223949.9",4.59880564646377,4.99504587743246,5.53591026343453,4.62244246527487,5.63150293602163,5.57158274374957
"ENSG00000158966.17",7.97617271153845,8.09168432072466,8.40182072427159,9.02672135540289,8.49198306862504,7.17904644536807
"ENSG00000162437.16",9.05582787306479,8.92391474742321,9.44260369012018,8.77269362325485,8.41521000924452,8.25494138249417
"ENSG00000162434.15",10.9613508733171,10.5775666639276,11.1439587408962,11.0155320410983,11.3645443729026,11.4370176667125
"ENSG00000226891.10",5.16314466402918,5.82519022549071,5.8535571405104,5.38657240423121,4.50339408566583,4.93238303145026
"ENSG00000272506.1",4.20883704298722,4.99504587743246,3.95529216624375,4.35127424538768,3.65045114690801,4.07192474765923
"ENSG00000212257.1",4.07852229288954,3.89449094203214,3.81978440788196,3.82885295922841,3.83271405382899,3.91622432200816
"ENSG00000265996.1",4.42300633790952,3.89449094203214,3.81978440788196,4.08084467490131,3.20448759227673,4.20132552544726
"ENSG00000162433.16",9.55682357595475,9.26873358663442,9.91922238564233,8.84877682620718,9.32950177098002,9.35483950203491
"ENSG00000116675.16",4.59880564646377,5.39961537358774,5.83159145413902,5.06312074356301,4.79759675044398,5.1498734043299
"ENSG00000213625.9",10.5038433372154,10.3984879331577,10.362368892348,10.2890801624617,10.6339347442288,11.2263956029343
"ENSG00000116678.20",8.75933271188277,8.7654444245088,8.70831672315445,7.3987172738661,7.45939409916767,8.07659540073476
"ENSG00000237852.1",3.92168993085645,4.04567675336828,3.20448759227673,3.64768922233784,4.08618450602861,3.71028626417903
"ENSG00000184588.18",8.74766720261369,8.29804723697086,8.50012313545582,9.05316453762873,8.27739695802896,9.71465787369811
"ENSG00000118473.24",7.09182079525351,7.50224912759646,7.67542327175832,7.68414538010377,7.10520059658016,8.71040543701877
"ENSG00000264720.3",3.71420922273448,4.28077380410056,3.64120379958124,4.18068797538561,3.65045114690801,3.20448759227673
"ENSG00000248458.2",3.71420922273448,3.20448759227673,3.81978440788196,3.96627658271108,3.83271405382899,4.50507825207958
"ENSG00000152760.11",4.67687988267849,4.88401148977963,4.76724395359066,5.06312074356301,5.29874602226242,6.32801047034606
"ENSG00000152763.18",5.90789977929366,6.03330084945427,5.50806610480394,5.72181505123301,5.29874602226242,6.00096588775873
"ENSG00000198160.15",9.87711065680146,9.48755969789166,9.80579906346528,9.45762006825582,10.1533753942488,9.78748510587384
"ENSG00000116704.9",7.47910273901457,7.99156186550223,8.15253967655053,8.19274897570802,8.08776220840249,8.08879285963503
"ENSG00000162594.17",5.3053114910213,3.89449094203214,4.86486560537836,4.78854633554978,4.35811755799397,4.31376170434831
"ENSG00000081985.15",6.46599739529895,6.05724172080218,6.03690393449529,6.8894083439296,6.43813852310984,6.2640845996805
"ENSG00000142864.16",12.3518854969893,12.139632062548,12.3862610151536,11.8043617515704,12.247795499283,11.9528304086779
"ENSG00000223263.1",4.51462482048822,4.62421251992889,4.54233107355991,4.93366920236027,4.68912687484386,4.4140522738678
"ENSG00000116717.13",9.09624341501774,8.72202876934509,8.5203428354107,8.25209659453681,9.61574839608473,9.22284228822058
"ENSG00000172380.7",11.8982372373046,11.5073679094344,11.7866142462701,10.8166690912192,11.2498235632774,11.1228190947193
"ENSG00000308588.1",3.71420922273448,3.89449094203214,4.16680776179013,3.96627658271108,3.65045114690801,3.20448759227673
"ENSG00000308605.1",5.16314466402918,4.94080826796829,3.95529216624375,4.35127424538768,4.35811755799397,4.73882742394825
"ENSG00000232284.10",5.47343710414053,6.17112803463256,6.31292144535903,5.8401382481237,5.33272660364821,5.67568711836965
"ENSG00000162595.9",5.55008930469284,5.64530307251182,6.1644206077395,5.41797555002057,5.33272660364821,6.36906676449789
"ENSG00000228431.1",3.20448759227673,4.37837929546679,3.95529216624375,3.96627658271108,3.20448759227673,3.71028626417903
"ENSG00000116729.15",9.61360706223421,9.70378264305303,9.67669958507637,9.23844155371968,9.93782504127246,10.7264292917938
"ENSG00000234383.1",4.67687988267849,5.09680611488882,5.19134893585149,4.62244246527487,4.43339899728814,4.80697630767269
"ENSG00000229133.1",4.42300633790952,3.89449094203214,3.64120379958124,3.82885295922841,4.08618450602861,4.31376170434831
"ENSG00000305782.1",4.07852229288954,4.37837929546679,3.20448759227673,4.735854154617,4.98827747962614,3.20448759227673
"ENSG00000307083.1",3.20448759227673,5.32011737105391,3.64120379958124,3.82885295922841,4.35811755799397,3.71028626417903
"ENSG00000116745.8",3.71420922273448,4.54854812403889,4.06829755909197,3.20448759227673,3.83271405382899,3.20448759227673
"ENSG00000024526.18",6.98940937906869,7.18712107748705,6.98543267552981,7.96841335314351,7.66316871664721,6.94321362629109
"ENSG00000233589.1",3.92168993085645,4.04567675336828,3.81978440788196,3.96627658271108,4.18659394623208,3.71028626417903
"ENSG00000285407.2",3.71420922273448,3.89449094203214,3.95529216624375,5.35439734674028,3.83271405382899,3.71028626417903
"ENSG00000033122.22",5.34941328683193,4.99504587743246,5.53591026343453,4.68059346650137,4.56894477374,4.50507825207958
"ENSG00000066557.7",8.28694473476934,7.65653964540944,8.00241727546977,7.3987172738661,8.38101206798551,8.27642457831264
"ENSG00000116754.15",11.5415956505026,11.6531212070241,11.9234664843799,11.7736190997365,11.5613312650704,11.6160435297862
"ENSG00000118454.14",8.64240391687888,8.23249166711472,8.91076213053864,8.39057388310014,8.59169655134429,8.437645302578
"ENSG00000197568.16",6.6792859786735,7.41385201817636,6.64602263048,6.49620101397294,6.72152135123638,7.09661866926221
"ENSG00000116761.13",6.11970964354436,5.79681205823723,6.7983141088105,4.4957888115003,4.68912687484386,5.64187246709216
"ENSG00000050628.22",6.30350694785208,7.00512156245153,6.91555270060383,6.34697114150714,7.46667384276655,8.07659540073476
"ENSG00000235079.2",3.92168993085645,3.20448759227673,4.25494920623463,3.82885295922841,3.65045114690801,3.20448759227673
"ENSG00000132485.15",10.118060365209,9.77098373250123,10.4942204446959,10.4622728569436,9.92733809012574,9.93818946449758
"ENSG00000207721.1",4.07852229288954,3.69469561858317,4.99768462663289,4.18068797538561,4.08618450602861,3.20448759227673
"ENSG00000229956.12",4.74982229674447,4.88401148977963,4.81707819383886,4.88724735456306,4.35811755799397,4.73882742394825
"ENSG00000172260.15",9.45293039804834,9.10379170178918,9.27826230845044,6.97280183857632,7.81904849285143,10.1751863604302
"ENSG00000233994.2",5.62257805600328,5.09680611488882,5.50806610480394,5.35439734674028,5.75910718749965,4.87134223009766
"ENSG00000227016.5",4.07852229288954,4.28077380410056,4.40912737382042,6.0499824574801,3.65045114690801,4.07192474765923
"ENSG00000225087.3",3.20448759227673,3.69469561858317,3.20448759227673,5.18030366918138,3.20448759227673,3.71028626417903
"ENSG00000162620.16",4.81837282675263,4.62421251992889,5.19134893585149,4.735854154617,4.56894477374,4.6663226726421
"ENSG00000259030.8",4.59880564646377,4.88401148977963,5.87517648357323,5.67144397608362,3.83271405382899,3.91622432200816
"ENSG00000254685.9",8.00914516233868,7.28015994806479,7.97335643832315,7.86352902126779,7.50252869646415,7.69281480657789
"ENSG00000178965.14",3.92168993085645,3.69469561858317,4.4779017452831,5.44864593232979,3.20448759227673,4.07192474765923
"ENSG00000272864.1",3.20448759227673,3.89449094203214,4.33518493609586,3.82885295922841,3.65045114690801,4.07192474765923
"ENSG00000116791.15",8.67150875711837,8.1799519161208,9.07464333168258,8.12178547861443,7.70067062810963,9.08363604859997
"ENSG00000162623.17",8.89594378535856,8.44329192717507,8.55342430512237,8.56113537442984,8.04470068945359,8.61670142816936
"ENSG00000162624.17",3.92168993085645,5.09680611488882,3.20448759227673,4.838936277304,3.20448759227673,3.20448759227673
"ENSG00000137968.17",5.84944936588109,3.89449094203214,5.29472645613578,8.97987237491029,3.83271405382899,4.50507825207958
"ENSG00000117054.16",10.1916285559564,9.63134322272309,9.81537204476702,8.64256817802199,8.49908585591592,8.89525312223406
"ENSG00000137955.17",9.24191681851709,8.98333989573049,9.14358930123062,9.24887766169801,8.82434754030308,9.32681902862729
"ENSG00000057468.7",3.92168993085645,3.89449094203214,4.06829755909197,3.82885295922841,3.97095235095856,3.71028626417903
"ENSG00000184005.12",6.90747212102756,6.48353722013751,5.95840721529826,5.44864593232979,6.10215901683046,7.37148398840253
"ENSG00000226415.1",7.53457919885726,7.41385201817636,7.3068896144491,6.40857163667505,7.52361938276003,7.87298224793065
"ENSG00000117069.16",5.84944936588109,5.36047196229113,6.23237213608042,6.36262586778514,6.86120714212427,7.44936399788053
"ENSG00000288543.1",3.71420922273448,4.04567675336828,3.81978440788196,3.82885295922841,4.08618450602861,4.4140522738678
"ENSG00000142892.16",8.92385299842697,8.28815396441855,8.40906916054099,8.08960397675362,8.87980527740078,9.47576163201714
"ENSG00000226084.5",8.7080858529216,8.28318172554326,7.48931441514729,7.23142910282777,8.5512692075689,8.17712111062103
"ENSG00000289212.2",3.92168993085645,3.20448759227673,4.71514315162187,3.64768922233784,3.20448759227673,3.71028626417903
"ENSG00000154027.19",5.65740654699392,5.79681205823723,5.87517648357323,5.18030366918138,5.11386095566526,5.89140252823635
"ENSG00000036549.14",9.17672917595412,8.79367829989409,9.41228150484374,9.47016139772384,8.94625566180922,8.67446068430585
"ENSG00000077254.15",9.74062241273935,9.45920369786873,9.72538805768078,9.84367628268069,9.45345872584931,9.08667757751908
