"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"ENSG00000109182.13",288.782796526326,-8.36055780805767,0.832196561641827,6.32302692449746e-24,1.28531329807722e-20
"ENSG00000163071.12",136.846791020437,-1.34101227754053,0.507148291519061,0.000784971054336454,0.0162269482444315
"ENSG00000072201.15",267.723223905804,-2.20811945237242,0.742659523651722,0.000148272245497198,0.00458403660888866
"ENSG00000248494.2",4.10246928294308,-4.77912124736812,2.99764620866849,0.0013175720417124,0.0234424032191762
"ENSG00000109255.12",267.783531305313,-2.71333540203008,0.893599643545034,9.82232348676319e-05,0.00325537957625835
"ENSG00000171476.24",7444.71014374369,-1.72782613499246,0.574903789511111,0.00017967795110089,0.00527088052348744
"ENSG00000250125.6",4.98198552258859,-3.47953168321651,1.87569200201145,0.00237075675864876,0.0356754285093888
"ENSG00000291282.2",292.288273066968,-2.13660733104023,1.49771301210126,0.00351585638878723,0.0482433922873332
"ENSG00000185873.8",9291.176470276,-4.68467337201437,1.11606892938427,8.66339609295701e-07,6.44287258827745e-05
"ENSG00000171195.11",11.5503051146388,-5.25565773653239,1.6005499710836,4.55195632572125e-05,0.00173222887134662
"ENSG00000187689.10",371.266895846711,6.15320693019728,0.92940919674268,1.58665646693839e-12,4.55333072917979e-10
"ENSG00000169429.13",1565.61724627617,5.30357666725863,0.689808552081909,7.64987213826166e-16,3.88756939726285e-13
"ENSG00000124875.10",22.2865491526325,4.15769243007923,1.14919025867393,1.86511223654065e-05,0.000827194232471566
"ENSG00000163739.6",421.076980008694,2.25340228336924,0.435218898126078,1.53110757048823e-08,1.86741534834597e-06
"ENSG00000163735.7",111.802823853321,3.69778460396623,1.15503654724918,5.08133809693687e-05,0.00188946768595398
"ENSG00000182585.10",871.355227095571,-5.49129364466954,0.657413722076027,2.83448460639498e-18,2.30471943345976e-15
"ENSG00000138755.6",600.047169389399,1.98656342975324,0.917107794819785,0.00136774256918099,0.0240543219106214
"ENSG00000169245.6",262.611822189835,1.72956152605282,0.695880161914574,0.000806298394676638,0.0165835048409336
"ENSG00000169248.13",46.2615937026916,1.36057109319412,0.635979264802966,0.00267128203938363,0.0389949627688121
"ENSG00000138771.17",579.241397587692,-2.37594663899387,0.619000414964537,6.74923342116334e-06,0.000348800955174655
"ENSG00000234036.4",118.441676974999,-1.10968216173048,0.424728757827755,0.00122945758480211,0.0223578414759012
"ENSG00000138764.16",1095.02558915272,-1.47619553957206,0.460169454161707,0.000121335277885244,0.00388416198616109
"ENSG00000156234.8",536.081396691781,2.53676701091559,1.48072667924832,0.0021085686737091,0.0330554727877803
"ENSG00000251442.9",106.682056807216,1.45171896499723,0.729781211588141,0.00323576326954298,0.0451544470446006
"ENSG00000138675.17",13.58972819961,7.27061198512843,2.91771826259521,1.38561214403934e-05,0.000642571046189197
"ENSG00000145284.12",309.593896308957,1.14598113088707,0.333284380830593,8.77564629571888e-05,0.00296488005666857
"ENSG00000307922.1",8.0309015809228,5.90686318857984,3.13256502570481,0.000530780573015584,0.0121116281735913
"ENSG00000249001.7",14.1147663214656,3.18151479589255,1.64843593056719,0.00164265477015466,0.0274259259468739
"ENSG00000029559.8",7.77133608481076,6.3359997701732,2.73194597632082,3.52484068169646e-05,0.00140795222506324
"ENSG00000118785.16",3844.12713563742,7.06148563704902,0.927839051315903,1.24522856848827e-15,6.07497209422687e-13
"ENSG00000138722.11",454.617037774393,-1.64697715644374,0.604564500930993,0.000445083419732475,0.0105714896373264
"ENSG00000198099.10",31.1024176876898,-2.38025513640159,1.0233310195483,0.000775500200048126,0.0161130974274054
"ENSG00000196616.16",2054.70907782692,-4.08854445716414,0.419384574667893,9.45898109005238e-24,1.77486865945883e-20
"ENSG00000236699.9",40.2951901634018,-3.07020419659374,0.838915713095723,1.2783998316492e-05,0.000600847920875126
"ENSG00000138795.11",274.294243070227,1.08603095688182,0.33781331276442,0.00021184467433128,0.00600177368288376
"ENSG00000164093.18",102.089753265692,1.78461912960717,0.470964520671355,1.18674412778181e-05,0.000564534148640309
"ENSG00000145390.13",1046.03888660389,-1.14567646956168,0.498600307210856,0.00253986448904424,0.0375484330189431
"ENSG00000173376.15",289.316584237688,-2.36798782632159,0.604380680051663,4.94266579015925e-06,0.000274638830568006
"ENSG00000050730.17",37.2590457053026,1.93480513319991,0.779019747679393,0.000718990896215095,0.0152110537132479
"ENSG00000196782.14",159.092652888597,-1.38260074000345,0.479673577718612,0.000382600754644328,0.00941753805049352
"ENSG00000109458.11",555.930428256547,-1.34147409476001,0.396805596532336,7.93973229164508e-05,0.00275104957088208
"ENSG00000071205.13",593.163308275729,-1.43850059627321,0.451760628326267,0.000137151025844226,0.00431321085923034
"ENSG00000151623.16",165.160540155582,-1.41363660799355,0.582069060983469,0.0012467537818479,0.022544154930034
"ENSG00000181541.6",23.4755277930477,-3.82445332024593,0.976517101028177,4.56680377213794e-06,0.00025788928023551
"ENSG00000137462.11",319.675167531197,2.08361685968543,0.398824398267437,1.29387051970238e-08,1.60210068970052e-06
"ENSG00000295585.1",7.68758100583344,3.72189697557954,2.19897354253399,0.0021219291469774,0.0330653099158826
"ENSG00000151790.10",151.052232083113,3.48354944829057,0.652691994422756,4.58427731558554e-09,6.27244320284568e-07
"ENSG00000120251.22",9.71961441707207,-3.95909487458338,1.39712275414222,0.000349318506155306,0.00876638510354566
"ENSG00000164128.8",76.4195575007909,-2.48173872665333,0.69620352860388,1.78454518291355e-05,0.000797260268256598
"ENSG00000248771.5",15.8749464185579,-5.91705847009817,1.43403036438191,1.46557323557658e-06,9.61816870837848e-05
"ENSG00000164107.9",83.7652492894632,3.45114385408462,1.45279864948551,0.000465234179357275,0.0109119782087135
"ENSG00000164120.14",1205.69708984735,-3.32420240569654,0.508433426129622,3.41910160406904e-12,8.9679726266727e-10
"ENSG00000251584.3",26.7411015994724,-3.13600878469135,0.738620633960944,1.25799807802177e-06,8.5956154389874e-05
"ENSG00000177822.11",6.79356977401793,4.09562318946961,1.7392233421088,0.000838496405093365,0.017087253809058
"ENSG00000218336.10",140.263573981345,1.32718402683423,0.560205319105852,0.00168518421669966,0.0277935757930729
"ENSG00000251230.8",13.0572353243018,2.60617170174633,1.09633253414573,0.000791985838048887,0.0163442559623744
"ENSG00000186352.9",62.1308480574481,-3.03887615837279,0.675186212691556,3.53015293503796e-07,2.97962008804086e-05
"ENSG00000168491.10",68.7048401799477,-1.75019866572032,0.598345774751001,0.000228760823126113,0.00631240131053763
"ENSG00000154556.21",1799.70312353998,-1.92136517817533,0.752097858090693,0.000535765154065323,0.0122025391252245
"ENSG00000164342.15",178.066409165572,-1.70737441654142,0.473342297738079,2.41226134994489e-05,0.00101979707294984
"ENSG00000145536.16",76.1723570977026,2.14558611639373,1.02277665136569,0.00140654314595646,0.0244451692085933
"ENSG00000164236.12",98.015151021826,-1.78393678342877,0.666388092692387,0.000464780996516178,0.0109118410471791
"ENSG00000154162.16",11.6637338606398,-3.98795874542503,1.829196767534,0.00133702916984786,0.0237021457413508
"ENSG00000133401.17",489.550159291339,-2.42119949491174,0.545275485764751,5.09899879883674e-07,4.05146181433305e-05
"ENSG00000151388.11",303.077044388272,3.52514442350865,0.488365730562238,2.97535526573883e-14,1.09966425753284e-11
"ENSG00000039560.15",1161.90324085274,1.63840063540865,0.411047665989153,6.14941810461393e-06,0.000325385587474724
"ENSG00000113494.18",71.5082941559204,-2.26763124902006,0.639068032250769,2.18335785337512e-05,0.000937652255587665
"ENSG00000152582.15",87.6627937290594,-1.48056002235849,0.394309635464113,1.73559221786468e-05,0.000778240826661272
"ENSG00000164318.18",77.8689954554925,1.13755242383494,0.46454962549095,0.00183820223683316,0.0298530407210861
"ENSG00000113594.11",468.950451507087,-2.76886964631394,0.39148590249508,8.94976677174939e-14,3.07481212483497e-11
"ENSG00000112936.22",1610.38683010372,-2.16792980237288,0.790222317367174,0.000288819349933025,0.00758944064789041
"ENSG00000039537.17",19.9064528507704,-3.49361231423306,0.807981146748112,1.00061563806171e-06,7.13684715182437e-05
"ENSG00000182836.11",46.0582555090199,-2.84205555370552,0.678540374225116,1.44538715995647e-06,9.55483170537077e-05
"ENSG00000151882.11",252.298740288976,-1.91729929219857,0.575514733343982,5.60577640933243e-05,0.00205010050903817
"ENSG00000164294.15",539.166362796787,1.22188460267878,0.543634539760661,0.00258784110168916,0.0380272337310264
"ENSG00000186479.5",24.8026386215218,-2.68856851518707,0.658672089080906,2.98122833539359e-06,0.000177802207298914
"ENSG00000134061.5",111.259453924532,1.91619389952509,0.588313560768313,7.33377515072582e-05,0.00256661086444268
"ENSG00000286647.1",9.87698460623352,-4.07730286696884,1.38858992709721,0.000302563347282878,0.00785988043692358
"ENSG00000157107.15",711.221635177216,-1.04283118450862,0.459480549536884,0.00322776867065886,0.0451147443020267
"ENSG00000287090.2",36.4013969627516,-3.69133645678824,0.80280404150997,2.13622624806618e-07,1.94436443541337e-05
"ENSG00000249743.9",26.104804004906,-4.33902971250777,0.927421929406769,2.13509112718422e-07,1.94436443541337e-05
"ENSG00000049860.14",1695.7615690206,1.24744935708684,0.495527222644695,0.00129882935499874,0.0231935171716576
"ENSG00000176928.8",81.820244132263,-1.34830147125402,0.624179186531958,0.00256601750584312,0.0378662220326868
"ENSG00000145700.10",92.9358332974062,-6.16469768889019,0.724514055160154,2.0774787989669e-18,1.80985501225713e-15
"ENSG00000145685.15",973.841167778904,1.78923908300695,0.562120586761212,0.000109390252022368,0.00355307112860402
"ENSG00000113296.15",1259.88303431137,4.8985879438123,1.28687339873156,4.58815867074319e-06,0.00025788928023551
"ENSG00000248569.1",32.8629672111068,1.13053438494856,0.50051949361153,0.003016053664595,0.0432768217885094
"ENSG00000038427.16",4244.86873223988,2.64941538858948,0.661654023646117,3.46470439688845e-06,0.000203649480369397
"ENSG00000145681.12",55.3705136723694,-1.4896389758728,0.537138042915302,0.000476653199364566,0.0111050635072587
"ENSG00000113356.14",84.8521234765974,-1.00687852089995,0.444274653090965,0.00360520479282846,0.0491489821748534
"ENSG00000248323.9",111.849173063042,3.19327518324096,0.63938291156807,3.08662288886071e-08,3.50195312223159e-06
"ENSG00000173221.15",729.571041430614,1.39420696588099,0.56280189679414,0.00118081009773135,0.0217878220226632
"ENSG00000310517.2",6746.75455339644,-1.56047055076357,0.325816564431657,1.63575154566604e-07,1.53464951743968e-05
"ENSG00000113532.14",272.962684668257,1.01325630312004,0.393727807421864,0.00166482984634736,0.0276824774655428
"ENSG00000184349.14",242.593954392209,-1.29595368722246,0.415148093602639,0.000203185716209254,0.00581726429048396
"ENSG00000145777.15",64.4195926983707,-1.8926455950503,0.823996321629966,0.0010695702666184,0.0202719716500565
"ENSG00000248268.1",7.74599265870526,6.02325414623303,2.97632163280068,0.000275499018488237,0.00732851423989483
"ENSG00000129595.14",161.503302626336,-1.48783371696224,0.557239968225223,0.00062031297757175,0.0136934791510477
"ENSG00000113083.16",732.144458987082,2.84613348942725,0.528451884788765,4.24308288689089e-09,5.86618697300519e-07
"ENSG00000297736.1",16.7674515914633,-5.1872596435083,1.17929678086925,3.1779327544802e-06,0.000188153673980669
"ENSG00000064651.15",928.916455990472,-1.98473851714905,0.55062139867819,1.97286073732738e-05,0.00086089431065522
"ENSG00000138829.15",126.861883031204,4.09296280595157,1.09811801774011,7.56431825905605e-06,0.000385211722950217
"ENSG00000120708.17",3744.60249948501,2.59831296656147,0.482686521573519,5.00477394831355e-09,6.74483154260842e-07
"ENSG00000152377.15",368.372454311882,1.7966381794339,0.697428964717699,0.000607783509750217,0.0134901393569946
"ENSG00000112984.13",194.674386165845,1.32922322975782,0.53368109700457,0.00124324791552394,0.0224974379847
"ENSG00000283288.2",18.6276824985561,-4.2989087438032,1.11899787130652,9.2576355420499e-06,0.000453456834894022
"ENSG00000158458.22",37.5382779791651,-2.65195743106208,0.611831933690005,8.78186162036683e-07,6.49139243956388e-05
"ENSG00000170458.16",990.493804030702,2.42648159921205,0.803208936378841,0.000120924732285826,0.00387610643186354
"ENSG00000133710.17",80872.3084903319,-3.20056907781066,1.41921423973508,0.000561796277096475,0.0126887931363095
"ENSG00000247199.7",188.116854000619,-3.42634177949503,0.559668392370749,5.13430848435093e-11,1.03505113106423e-08
"ENSG00000145879.11",7768.3901635549,-6.27585707592513,0.860048459759996,1.22550299194544e-14,4.82156362621372e-12
"ENSG00000169252.6",101.751070906923,-1.11636057927645,0.471468015866952,0.00227354874765616,0.0345968026210709
"ENSG00000289430.1",6.45728084453552,-4.13618943842313,1.68758245318228,0.00063767080079238,0.0139571472371967
"ENSG00000303997.1",7.74080089547632,-3.00786778397315,1.42807562256954,0.00186451450093967,0.0301798953028676
"ENSG00000169247.15",75.169537733864,-2.82316719005749,0.462524802798988,6.69812015061915e-11,1.31763907124236e-08
"ENSG00000173210.21",1060.78571384849,-2.07648964163564,0.73131157326165,0.000232395029962711,0.00639099432455515
"ENSG00000253406.1",6.73571867960275,-6.23264111323708,2.74520329091487,3.91334651834493e-05,0.00153223533903672
"ENSG00000164284.16",1141.72280125076,-2.27546724208476,0.57639576094182,4.53399337762724e-06,0.000257203954559212
"ENSG00000310501.1",34.6288668495781,-1.96404615699966,0.746337632547679,0.000463997320235804,0.0109039370255414
"ENSG00000276365.1",11.3097209077716,-2.28694532758847,1.01000830143197,0.00113075305022324,0.0211684260584002
"ENSG00000132915.13",15.1018153980475,-1.83029739956332,0.797948108528185,0.00133378298630767,0.0236617951890931
"ENSG00000155850.10",589.784577944303,-1.17289645212287,0.427630531633155,0.000765337707134912,0.0159699595296338
"ENSG00000183876.9",59.3637700130933,1.80618959629646,0.585827587458142,0.00014287899761042,0.00445683809298079
"ENSG00000123643.15",239.089422494575,1.20834345702338,0.503413169434917,0.00184128060815298,0.02988313897184
"ENSG00000113140.12",20801.3307385074,3.11732557797649,0.533594370067261,2.94863053484093e-10,5.32784775084258e-08
"ENSG00000135077.11",387.398248170038,2.05496211368759,0.755748245256586,0.000348604243644204,0.00875746994357679
"ENSG00000113645.16",585.446187247099,-1.34787779241601,0.484872426809319,0.000534365775391173,0.0121820414571186
"ENSG00000250274.3",5.26857659728092,5.0829443537268,3.04630513000485,0.00109229146020973,0.0206224965858327
"ENSG00000174705.14",812.905539227721,1.39342831379768,0.329535744194949,2.71819532301271e-06,0.000162911396840907
"ENSG00000113739.11",182.620264189261,3.02293141879012,0.697677120786761,7.46082971440097e-07,5.66953330913965e-05
"ENSG00000120149.9",48.2359362424736,2.3242598235754,0.784132198363766,0.000161680706581672,0.00485699196508217
"ENSG00000184845.5",9.13977693328054,-2.91868319063862,1.29649201610378,0.00120474734106377,0.0220626140319584
"ENSG00000160883.12",79.768291541461,3.32298667267838,0.89083497682051,8.0011010558351e-06,0.000403245574493772
"ENSG00000160867.16",33.2772812132444,-1.94564005289927,1.02620539268795,0.00236795291953882,0.0356754285093888
"ENSG00000146094.17",158.041149816333,1.48342605727529,0.464851417181714,0.000131170123172667,0.0041499777101827
"ENSG00000145911.8",229.123970036463,-1.49150059662063,0.312479379954425,1.92207454867347e-07,1.78270587322403e-05
"ENSG00000145916.20",579.499385811017,-1.27945410216811,0.342543224665162,2.32721588061981e-05,0.00098726568653842
"ENSG00000087116.18",691.85303385699,3.3654359631783,0.414664041655666,2.71278243614501e-17,1.95083962849498e-14
"ENSG00000131459.14",343.997210038067,1.93027966763941,0.845227689864673,0.00111426129090624,0.0209400428883481
"ENSG00000161055.5",69.2889163402863,-2.44776890691013,1.30513210966634,0.00172668692738144,0.028363012942502
"ENSG00000296385.1",19.7388903505946,1.53777373907892,0.691217100024846,0.00194612894277071,0.0311495559717887
"ENSG00000112699.12",535.444982074241,-1.907099915739,0.390571163920924,8.06158821465117e-08,8.22787955313749e-06
"ENSG00000021355.14",7284.74745310517,-2.49378718984361,0.552728028776835,3.47887131048115e-07,2.9465315234919e-05
"ENSG00000269985.3",26.0933953877441,-2.23222275600355,0.835315362280086,0.000377747181303425,0.00932630262503486
"ENSG00000226281.7",71.7124060151225,-2.37805910305206,0.462823275774023,1.88581542486851e-08,2.26604412112402e-06
"ENSG00000301189.1",10.0016282516712,-2.81743740290423,1.21078939248486,0.00101035002331167,0.0195134347732712
"ENSG00000261189.4",29.8852206883023,-1.96497779195071,0.592599846861687,6.28263938623095e-05,0.0022541390586606
"ENSG00000010017.14",2121.86900085067,-1.39899088770525,0.375330520290938,2.04969401962023e-05,0.000889219673865206
"ENSG00000124766.7",2127.43978715303,1.92937234563794,0.436652192282233,7.63095150888544e-07,5.76290402960504e-05
"ENSG00000272168.11",177.348897689594,1.27983401879716,0.419236751227595,0.000263733370363491,0.00708507500360862
"ENSG00000146038.13",23.1395460180134,-3.20328924492688,1.29270390536057,0.000471483659686843,0.011016188611821
"ENSG00000277224.3",13.1925224073652,-2.12008795826221,1.02664496795376,0.00188513080381973,0.0304148468863924
"ENSG00000217275.2",10.7644527283304,-2.80158755057249,1.04939506116903,0.000450432422248071,0.0106526971944524
"ENSG00000204642.15",581.074424562328,1.22734793754642,0.570765879364168,0.00318792794213879,0.0447686392012616
"ENSG00000146112.13",896.171556753943,1.33071098460989,0.508766003312198,0.000889243009721519,0.0177651963440926
"ENSG00000196260.5",178.362089033232,-7.93867216926204,0.903273204620264,8.65467441644418e-19,8.11974896308934e-16
"ENSG00000310558.1",6.3785335557334,-6.11583581042125,2.74276879704994,5.27807673621214e-05,0.00195368931451325
"ENSG00000168631.15",2677.91232430905,-13.5942848900199,1.71469345530631,1.85860221071428e-18,1.67914384170198e-15
"ENSG00000204544.5",17463.9162312575,-7.16108850804256,1.14031727325879,1.19353557647098e-11,2.77275364922444e-09
"ENSG00000299738.1",7.66870324331419,-4.39051177132418,1.73668227485299,0.000480417733121331,0.0111289931282323
"ENSG00000261272.1",159.504191697073,-6.39552876381742,0.999931640386169,1.0750917093506e-11,2.52160692944128e-09
"ENSG00000228789.11",409.557874360636,-7.5715180465281,0.636766810283982,4.68574017076221e-34,3.80997533284675e-30
"ENSG00000204525.19",8104.24914317865,1.16399559236343,0.467113462051983,0.00167538167564657,0.0277068374332521
"ENSG00000298396.1",264.50350347674,1.49805876274335,0.50627220477483,0.000279611593942066,0.00742172536564615
"ENSG00000234745.15",4585.96329765645,1.45199898533216,0.48615158857236,0.000280545163274498,0.00743190578820143
"ENSG00000204389.11",2371.65128389176,2.77608294483218,0.958832669616973,0.000154226764414703,0.00470845239595475
"ENSG00000289637.2",35.6146255859372,3.58851646456176,1.49908929647955,0.000510612858739642,0.0116951919842592
"ENSG00000204388.7",1824.66406626227,2.44328849807393,0.948349693112839,0.000423010896588042,0.0101660145817459
"ENSG00000204385.14",202.359628351778,-4.73025145617321,0.715290653500648,2.05207880867316e-12,5.62430993033307e-10
"ENSG00000166278.17",123.376334735586,1.65967605635791,0.535332007818504,0.000151147705415829,0.0046552094360724
"ENSG00000306378.1",19.990084277557,4.02979306369287,1.018700227667,5.38195211169905e-06,0.000295476677996248
"ENSG00000224389.10",92.0319768892307,2.51525120851743,0.743903033479672,3.76430499530305e-05,0.00148101115726495
"ENSG00000168477.21",359.579246688697,-1.70646918628949,0.581424606124548,0.000231377862563991,0.00637740135765361
"ENSG00000294466.1",6.81271263293611,-2.81959805234593,1.38638897976629,0.00234054379330467,0.035329755414654
"ENSG00000240065.10",642.14148106886,1.43555227267236,0.511119961160555,0.000455364349181911,0.0107311909230275
"ENSG00000168394.14",861.844456751835,1.7695675318817,0.622525112026183,0.000300870848783167,0.00783259617328473
"ENSG00000204257.16",1147.16748217549,1.18511878397196,0.483322461417827,0.00168936582052918,0.0278437165271408
"ENSG00000124664.12",140.263199481517,-6.20581351296317,0.630708696553288,1.55932496495665e-23,2.71690099072769e-20
"ENSG00000180316.13",12.8932220970168,2.65445550521849,1.095631854366,0.000745412447946485,0.0156264959298723
"ENSG00000112164.6",24.2192655700429,-3.76542007324844,1.29410088760116,0.000124181160971815,0.00396485740783441
"ENSG00000164626.10",90.3222934678056,-1.92724972097,0.813474429319077,0.000895912612715729,0.0178837940769024
"ENSG00000095970.18",198.099713340252,4.44024247344621,0.898988229637852,3.32132839424706e-08,3.71638364774626e-06
"ENSG00000124731.14",207.746911138075,4.4734778728941,0.790647805137445,6.84406803917288e-10,1.15935660888572e-07
"ENSG00000188112.10",3401.42532350369,-2.36706511838767,0.86973855224311,0.000273410509324722,0.00728885525022727
"ENSG00000146232.18",154.589344939651,1.84084500811079,0.669492191370951,0.00036438576225978,0.00909224734140326
"ENSG00000124813.24",209.476848155969,1.32308735705639,0.342737252026618,1.38255269500122e-05,0.000642373483603137
"ENSG00000112796.11",62.7289982624204,-1.24932265706509,0.597720813523295,0.00338166655137309,0.0467095086000248
"ENSG00000172348.16",541.241963485612,-1.28864411939551,0.52395188371087,0.0013633843128289,0.0240312163008849
"ENSG00000236466.3",6.6992975280351,-4.29021710520644,1.61333172949077,0.000377628485043743,0.00932630262503486
"ENSG00000146070.18",363.165670118069,4.68733218320546,0.635332692808544,8.05016494674864e-15,3.27279455910066e-12
"ENSG00000124490.15",59.5281304831616,-8.03756411212417,1.38477855378615,6.41483992824874e-11,1.27217227942904e-08
"ENSG00000279127.1",15.4998360690541,-5.78746210228895,1.54862471906461,7.54936102367074e-06,0.000385211722950217
"ENSG00000096006.12",9048.59378329258,-7.3513561894702,1.05803807119492,1.33934871551632e-13,4.35609776234528e-11
"ENSG00000008196.13",188.291613394027,-5.87095808773558,0.564177948151402,3.40671200581314e-26,9.2333251064222e-23
"ENSG00000170915.10",592.784884712033,-2.21081290274696,0.488172202790096,3.71998552580161e-07,3.12902092865099e-05
"ENSG00000233237.10",94.9547832520828,-1.42200954578191,0.557083784615427,0.000917636198210337,0.0181540144225018
"ENSG00000185760.18",52.3530523617669,1.61621982939596,0.837389051137734,0.00301254955139046,0.0432519842301751
"ENSG00000164430.18",195.891982047047,1.41385279074088,0.428216747211645,9.81469547175773e-05,0.00325537957625835
"ENSG00000111799.23",3351.03363620585,2.2157485140563,0.432509100475562,2.13217416143745e-08,2.53707923511921e-06
"ENSG00000196586.18",1981.521212066,-1.25740092182806,0.403290324167569,0.000212977692488172,0.00602687337919255
"ENSG00000198478.10",2212.71527874194,-3.80855372382515,0.348347152504448,4.32026925274344e-29,1.75640546470285e-25
"ENSG00000118402.6",160.539076195683,-1.34012219673757,0.541740794204814,0.00124019252171703,0.0224630846539553
"ENSG00000112214.12",226.232201355868,-1.58963422958744,0.548074874104814,0.000284409480402603,0.00750822560114795
"ENSG00000112218.10",34.9809570263281,-1.25808844913435,0.583338594330178,0.0030471469097422,0.0436203371885807
"ENSG00000112297.18",3029.61850483658,-2.15086197971072,0.62705533049586,3.40298119146448e-05,0.00136438694819991
"ENSG00000293470.3",6.75549638722332,3.76480773600178,1.94034904624968,0.00159094377098501,0.0267621231502707
"ENSG00000112394.19",67.0359082643083,2.47537244416703,0.854250739535188,0.000178213456276092,0.00523754317944906
"ENSG00000123500.10",410.180015297499,6.92040046627322,0.7277737736379,1.21243661901624e-22,1.84843540297894e-19
"ENSG00000203760.10",263.255148759929,1.59066364649225,0.796465970265587,0.00268182103739923,0.0391020087060846
"ENSG00000189367.16",9.25601758446494,-3.17938420033402,1.05695211594568,0.000205622488663822,0.00588012821333716
"ENSG00000164484.13",94.3648137107853,1.2622695009183,0.515722099317577,0.00153270213108066,0.0259994458160296
"ENSG00000118520.17",31.1310940512665,-3.37320215509414,0.859837795568524,4.81652170229407e-06,0.000269471132761604
"ENSG00000146399.3",17.1693372870486,-5.09103407809951,1.34513178887435,2.22898684616604e-05,0.000952218496296465
"ENSG00000118515.13",2445.94329079815,1.09607958211606,0.415961685859897,0.00129807308397519,0.0231935171716576
"ENSG00000236700.9",20.4803576656219,2.33071016381204,0.943662197301121,0.000669286421278158,0.014455973931662
"ENSG00000027697.17",1319.9676236023,1.04624737804906,0.333439371819258,0.000290700402081486,0.0076084280128473
"ENSG00000230533.6",33.7253715790356,4.8551624296654,1.44278268444679,3.2717875189714e-05,0.00131739392165746
"ENSG00000118503.19",1326.77169930045,1.14703693343129,0.357584039732689,0.000193287442604265,0.00557971667153355
"ENSG00000112379.10",298.729904197941,-3.66579263783309,0.458480823376219,7.39181821994889e-17,4.87320599565441e-14
"ENSG00000112414.16",461.847537160525,-2.82691716128264,0.511359766173069,1.8207994564485e-09,2.75868081622038e-07
"ENSG00000112419.16",1358.69260435042,-1.65078546417024,0.291405188781793,1.39802316007588e-09,2.1860242912648e-07
"ENSG00000118495.22",510.272710801036,-1.04796659293822,0.418411606834698,0.00183353054279638,0.0297970090142786
"ENSG00000118508.6",237.553056323218,1.60684604970329,0.63577546203423,0.000812674509498816,0.0166973970196187
"ENSG00000233452.10",77.3775255664744,-2.02039748968699,0.455407215781049,6.29339042934568e-07,4.84273415593152e-05
"ENSG00000203727.4",443.688195383446,-1.97073292801404,0.672912486090614,0.000193862663076894,0.00558970678538378
"ENSG00000307549.1",5.37824689431228,-3.73365429998492,1.76016815214192,0.00141442452062415,0.0245428676122123
"ENSG00000224658.2",20.0282462881068,-2.3742512592178,0.83777825097025,0.000251651237499778,0.00679792761498569
"ENSG00000111961.20",1742.9324044287,-2.25281988630528,0.338558774181535,2.00260804429015e-12,5.55109295731474e-10
"ENSG00000215223.3",47.8718340198213,-2.07720634852286,0.670362554145658,0.00011134347849523,0.00360690766392317
"ENSG00000273132.2",25.7273242152783,-3.3920049743487,0.949094787378921,1.89280708305651e-05,0.000837953596678718
"ENSG00000164520.12",162.870124650792,-3.40670880599906,0.587900714395262,3.86229081621712e-10,6.82701883188291e-08
"ENSG00000120254.17",132.225078883054,1.36070448768962,0.485640785634404,0.000498344212530626,0.0114897073499618
"ENSG00000153721.20",342.717557271954,-1.14694883180508,0.475880863838825,0.0019421252192157,0.0311364048893015
"ENSG00000164694.18",972.656716393596,4.98109592925675,0.685678775270942,1.86943120237092e-14,7.12516176866154e-12
"ENSG00000291237.2",12584.2841227854,2.93975593527057,0.707145224564111,1.70378510478388e-06,0.000108796937332443
"ENSG00000231863.3",26.8448635849739,-2.71944138956547,0.697331334915845,6.04489811091664e-06,0.00032055043395563
"ENSG00000112494.11",18.5168642809677,-2.5038323106738,1.12556243354848,0.00106666087125411,0.0202590268251141
"ENSG00000272549.2",14.7861556031414,-5.71131222464177,1.53708636044517,8.34240504578239e-06,0.000417856850681252
"ENSG00000287594.4",127.553581988081,-6.63538480541398,0.889554001438269,1.13209856070271e-14,4.52709511331494e-12
"ENSG00000203688.7",1399.9653059536,-6.76034039500367,1.02626188558625,1.81930740203606e-12,5.10096154688111e-10
"ENSG00000289838.2",60.8161954501299,-3.45489173101889,1.14329813037225,9.03226944298855e-05,0.00303895377272855
"ENSG00000130396.23",2737.56676541567,-1.83175627542896,0.403781240344295,4.00774657077772e-07,3.31393091867732e-05
"ENSG00000223485.6",13.9640868971715,2.77565235404151,0.858411886730512,7.85327447397315e-05,0.00272496336050678
"ENSG00000186340.18",572.787489961129,2.48844933573891,0.378045203649202,3.1410915476533e-12,8.51340512465634e-10
"ENSG00000177706.10",574.557982464892,2.50231276388973,0.626747190497222,3.68591572434062e-06,0.000214583633087926
"ENSG00000225968.9",48.8382031354592,1.79271432112887,0.993288180138786,0.00312348915533237,0.044297250561641
"ENSG00000136295.17",605.127248247982,2.06135439716854,0.361115636086459,8.73021311711712e-10,1.43889249030972e-07
"ENSG00000146555.20",289.18837814784,2.19871187910602,0.333637634251173,3.3522533119956e-12,8.9679726266727e-10
"ENSG00000075618.19",954.932834674011,1.81497735024051,0.400687630065036,4.92863722000804e-07,3.92889698391033e-05
"ENSG00000230825.4",92.2853400458185,-5.35877401692855,1.06113060935024,2.256255642251e-08,2.65878472857143e-06
"ENSG00000236712.1",5.70597702023291,-3.83086360002101,1.78132388571216,0.00130032691421976,0.0232032731664686
